player_id,goals_p90,assists_p90,yellows_p90,reds_p90,euro_bonus,ambi_bonus,height_bonus,contract_bonus,gem_score,market_value_in_eur,name,sub_position,age,height_in_cm,image_url,current_club_name,url
667980,0.07594936708860757,0.15189873417721514,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.8227848101265821,450000,Irakliy Manelov,Right Winger,21,170,https://img.a.transfermarkt.technology/portrait/header/667980-1652945171.png?lm=1,FK Krasnodar,https://www.transfermarkt.co.uk/irakliy-manelov/profil/spieler/667980
668951,0.27210884353741516,0.06802721088435379,0.0018896447467876042,0.0,0.0,0.0,0.0,0.0,1.5627362055933498,25000000,Matías Soulé,Right Winger,21,182,https://img.a.transfermarkt.technology/portrait/header/668951-1631278048.jpg?lm=1,Associazione Sportiva Roma,https://www.transfermarkt.co.uk/matias-soule/profil/spieler/668951
671591,0.48517520215633425,0.24258760107816713,0.006273817269262943,0.0020912724230876477,0.0,0.0,0.0,1.0,3.6369086346314714,3500000,Dorgeles Nene,Centre-Forward,21,174,https://img.a.transfermarkt.technology/portrait/header/671591-1634291087.png?lm=1,Koninklijke Voetbal Club Westerlo,https://www.transfermarkt.co.uk/dorgeles-nene/profil/spieler/671591
699980,0.5617977528089887,0.22471910112359533,0.0056179775280898875,0.0,0.0,0.0,1.0,0.0,4.47752808988764,4800000,Enis Destan,Centre-Forward,22,186,https://img.a.transfermarkt.technology/portrait/header/699980-1723801235.jpg?lm=1,Trabzonspor Kulübü,https://www.transfermarkt.co.uk/enis-destan/profil/spieler/699980
735701,0.3939688715953306,0.04377431906614788,0.0022448368751870696,0.0,0.0,0.0,0.0,0.0,2.09892247829991,5000000,Ruben van Bommel,Left Winger,20,192,https://img.a.transfermarkt.technology/portrait/header/735701-1690966157.jpg?lm=1,Alkmaar Zaanstreek,https://www.transfermarkt.co.uk/ruben-van-bommel/profil/spieler/735701
743376,0.0964113551151581,0.24102838778789476,0.006025709694697374,0.0,0.0,0.0,0.0,0.0,1.1991162292447775,3500000,Cihan Çanak,Right Winger,19,175,https://img.a.transfermarkt.technology/portrait/header/743376-1723800902.jpg?lm=1,Trabzonspor Kulübü,https://www.transfermarkt.co.uk/cihan-canak/profil/spieler/743376
743591,0.27910910628700286,0.3298562165210035,0.002927717898115418,0.0,0.0,0.0,0.0,0.0,2.3821864630999094,50000000,Savinho,Right Winger,20,176,https://img.a.transfermarkt.technology/portrait/header/743591-1719653229.jpg?lm=1,Manchester City Football Club,https://www.transfermarkt.co.uk/savinho/profil/spieler/743591
746695,0.2368421052631576,0.217105263157895,0.0030913126188966394,0.0,0.0,0.0,0.0,0.0,1.8324350031705763,13000000,Kamaldeen Sulemana,Left Winger,22,175,https://img.a.transfermarkt.technology/portrait/header/746695-1666698770.jpg?lm=1,Southampton Football Club,https://www.transfermarkt.co.uk/kamaldeen-sulemana/profil/spieler/746695
792331,0.5179856115107916,0.0,0.004427227448810183,0.0,0.0,0.0,0.0,0.0,2.585500830105148,9000000,Roony Bardghji,Right Winger,18,173,https://img.a.transfermarkt.technology/portrait/header/792331-1667420074.jpg?lm=1,Football Club København,https://www.transfermarkt.co.uk/roony-bardghji/profil/spieler/792331
795274,0.4920721705850187,0.3444505194095132,0.001929694786607918,0.0,0.0,0.0,0.0,0.0,3.491782716367025,3000000,Mayckel Lahdo,Right Winger,21,171,https://img.a.transfermarkt.technology/portrait/header/795274-1723819960.jpg?lm=1,Alkmaar Zaanstreek,https://www.transfermarkt.co.uk/mayckel-lahdo/profil/spieler/795274
801734,0.6795658329400656,0.2548371873525248,0.002206382574480734,0.0,1.0,0.0,0.0,0.0,5.1601343441834215,40000000,Mathys Tel,Left Winger,19,183,https://img.a.transfermarkt.technology/portrait/header/801734-1700040486.jpg?lm=1,FC Bayern München,https://www.transfermarkt.co.uk/mathys-tel/profil/spieler/801734
807386,0.43973941368078157,0.1465798045602606,0.010108952038638663,0.0,0.0,0.0,0.0,0.0,2.628327530046051,2000000,Conrad Harder,Centre-Forward,19,181,https://img.a.transfermarkt.technology/portrait/header/807386-1697191702.jpg?lm=1,Fodbold Club Nordsjælland,https://www.transfermarkt.co.uk/conrad-harder/profil/spieler/807386
889462,0.22388059701492538,0.11194029850746269,0.0,0.0,0.0,0.0,0.0,0.0,1.455223880597015,1000000,Jordhy Thompson,Left Winger,20,161,https://img.a.transfermarkt.technology/portrait/header/889462-1722313129.png?lm=1,FC Orenburg,https://www.transfermarkt.co.uk/jordhy-thompson/profil/spieler/889462
